name,Type,Region,Zone
Santan1,Gas CC,SRP,WECC
Santan2,Gas CC,SRP,WECC
Santan3,Gas CC,SRP,WECC
Santan4,Gas CC,SRP,WECC
Santan5CC-Total,Gas CC,SRP,WECC
Santan6CC-Total,Gas CC,SRP,WECC
SantaYnezCC-Total,Gas CC,CISC,WECC
Sargent_Canyon,CHP-QF,CIPV,WECC
SAUGUS,Hydro,CISC,WECC
Savona_ERG_1,Other,BCHA,WECC
Sawtelle_1,Hydro,CISC,WECC
SawtoothWind,Wind,IPTV,WECC
SB1SolarRooftop,PV,LDWP,WECC
SCACogen2CC-Total,Gas CC,BANC,WECC
SCACogen2GT,Gas CT,BANC,WECC
Scattergood_4,Gas CT,LDWP,WECC
Scattergood_5,Gas CT,LDWP,WECC
Scattergood_6,Gas CT,LDWP,WECC
Scattergood_7,Gas CT,LDWP,WECC
Scattergood_8,CHP-QF,LDWP,WECC
Scattergood_9,CHP-QF,LDWP,WECC
SCE_PVF_24019,PV,CISC,WECC
SCE_PVF_24058,PV,CISC,WECC
SCE_PVF_24085,PV,CISC,WECC
SCE_PVF_24087,PV,CISC,WECC
SCE_PVF_24097,PV,CISC,WECC
SCE_PVF_24112,PV,CISC,WECC
SCE_PVF_24136,PV,CISC,WECC
SCE_PVF_24137,PV,CISC,WECC
SCE_PVF_24141,PV,CISC,WECC
SCE_PVF_24151,PV,CISC,WECC
SCE_PVF_24219,PV,CISC,WECC
SCE_PVF_24234,PV,CISC,WECC
SCE_PVF_24251,PV,CISC,WECC
SCE_PVF_24701,PV,CISC,WECC
SCE_PVF_24717,PV,CISC,WECC
SCE_PVF_24729,PV,CISC,WECC
SCE_PVF_24748,PV,CISC,WECC
SCE_PVF_24801,PV,CISC,WECC
SCE_PVF_24900,PV,CISC,WECC
SCE_PVF_25401,PV,CISC,WECC
SCE_PVF_25405,PV,CISC,WECC
SCE_PVF_25406,PV,CISC,WECC
SCE_PVF_29206,PV,CISC,WECC
SCE_PVF_29402,PV,CISC,WECC
SCE_PVR_24015,RPV,CISC,WECC
SCE_PVR_24016,RPV,CISC,WECC
SCE_PVR_24021,RPV,CISC,WECC
SCE_PVR_24025,RPV,CISC,WECC
SCE_PVR_24029,RPV,CISC,WECC
SCE_PVR_24036,RPV,CISC,WECC
SCE_PVR_24056,RPV,CISC,WECC
SCE_PVR_24058,RPV,CISC,WECC
SCE_PVR_24059,RPV,CISC,WECC
SCE_PVR_24061,RPV,CISC,WECC
SCE_PVR_24069,RPV,CISC,WECC
SCE_PVR_24072,RPV,CISC,WECC
SCE_PVR_24074,RPV,CISC,WECC
SCE_PVR_24076,RPV,CISC,WECC
SCE_PVR_24084,RPV,CISC,WECC
SCE_PVR_24087,RPV,CISC,WECC
SCE_PVR_24088,RPV,CISC,WECC
SCE_PVR_24091,RPV,CISC,WECC
SCE_PVR_24092,RPV,CISC,WECC
SCE_PVR_24099,RPV,CISC,WECC
SCE_PVR_24100,RPV,CISC,WECC
SCE_PVR_24106,RPV,CISC,WECC
SCE_PVR_24112,RPV,CISC,WECC
SCE_PVR_24126,RPV,CISC,WECC
SCE_PVR_24128,RPV,CISC,WECC
SCE_PVR_24132,RPV,CISC,WECC
SCE_PVR_24134,RPV,CISC,WECC
SCE_PVR_24137,RPV,CISC,WECC
SCE_PVR_24141,RPV,CISC,WECC
SCE_PVR_24151,RPV,CISC,WECC
SCE_PVR_24154,RPV,CISC,WECC
SCE_PVR_24158,RPV,CISC,WECC
SCE_PVR_24230,RPV,CISC,WECC
SCE_PVR_24234,RPV,CISC,WECC
SCE_PVR_24236,RPV,CISC,WECC
SCE_PVR_24801,RPV,CISC,WECC
SCE_PVR_24806,RPV,CISC,WECC
SCE_PVR_24901,RPV,CISC,WECC
SCE_PVR_24920,RPV,CISC,WECC
SCE_PVR_25001,RPV,CISC,WECC
SCE_PVR_25654,RPV,CISC,WECC
SCE_PVR_25666,RPV,CISC,WECC
SCE_PVR_29040,RPV,CISC,WECC
SCE_PVT_24019,PV,CISC,WECC
SCE_PVT_24058,PV,CISC,WECC
SCE_PVT_24134,PV,CISC,WECC
SCE_PVT_24137,PV,CISC,WECC
SCE_PVT_24151,PV,CISC,WECC
SCE_PVT_24154,PV,CISC,WECC
SCE_PVT_24155,PV,CISC,WECC
SCE_PVT_24200,PV,CISC,WECC
SCE_PVT_24219,PV,CISC,WECC
SCE_PVT_24245,PV,CISC,WECC
SCE_PVT_24251,PV,CISC,WECC
SCE_PVT_24305,PV,CISC,WECC
SCE_PVT_24350,PV,CISC,WECC
SCE_PVT_24401,PV,CISC,WECC
SCE_PVT_24701,PV,CISC,WECC
SCE_PVT_24717,PV,CISC,WECC
SCE_PVT_24729,PV,CISC,WECC
SCE_PVT_24748,PV,CISC,WECC
SCE_PVT_24900,PV,CISC,WECC
SCE_PVT_24918,PV,CISC,WECC
SCE_PVT_24920,PV,CISC,WECC
SCE_PVT_25001,PV,CISC,WECC
SCE_PVT_25402,PV,CISC,WECC
SCE_PVT_25405,PV,CISC,WECC
SCE_PVT_25616,PV,CISC,WECC
SCE_PVT_25666,PV,CISC,WECC
SCE_PVT_29206,PV,CISC,WECC
Schaffner_1,Hydro,IPFE,WECC
School_Section,Wind,BPAT,WECC
ScotfordUpgdCC-Total,Gas CC,AESO,WECC
ScottFlat7P,Hydro,CIPV,WECC
SDGE_PVF_22609,PV,CISD,WECC
SDGE_PVF_26010,PV,CISD,WECC
SDGE_PVF_26042,PV,CISD,WECC
SDGE_PVF_26104,PV,CISD,WECC
SDGE_PVR_22227,RPV,CISD,WECC
SDGE_PVR_22260,RPV,CISD,WECC
SDGE_PVR_22261,RPV,CISD,WECC
SDGE_PVR_22430,RPV,CISD,WECC
SDGE_PVR_22464,RPV,CISD,WECC
SDGE_PVR_22466,RPV,CISD,WECC
SDGE_PVR_22467,RPV,CISD,WECC
SDGE_PVR_22596,RPV,CISD,WECC
SDGE_PVR_22597,RPV,CISD,WECC
SDGE_PVR_22652,RPV,CISD,WECC
SDGE_PVR_22716,RPV,CISD,WECC
SDGE_PVR_22771,RPV,CISD,WECC
SDGE_PVR_22832,RPV,CISD,WECC
SDGE_PVR_22844,RPV,CISD,WECC
SDGE_PVR_22885,RPV,CISD,WECC
SDGE_PVT_22260,PV,CISD,WECC
SDGE_PVT_22844,PV,CISD,WECC
SDGE_PVT_26103,PV,CISD,WECC
SDGE_PVT_26105,PV,CISD,WECC
SE_Resource,Biomass,CISC,WECC
Searchlight1-1,PV,NEVP,WECC
SeaWest_Altech,Wind,CIPB,WECC
SeaWest_CWES,Wind,CIPB,WECC
SeaWest_Seawest,Wind,CIPB,WECC
SeaWest_Taxvest,Wind,CISC,WECC
SeaWest_Viking,Wind,CIPB,WECC
SeaWest_Western,Wind,CIPB,WECC
SecondImp1,Geothermal,IID,WECC
SecondImp10,Geothermal,IID,WECC
SecondImp11,Geothermal,IID,WECC
SecondImp12,Geothermal,IID,WECC
SecondImp13,Geothermal,IID,WECC
SecondImp14,Geothermal,IID,WECC
SecondImp2,Geothermal,IID,WECC
SecondImp3,Geothermal,IID,WECC
SecondImp4,Geothermal,IID,WECC
SecondImp5,Geothermal,IID,WECC
SecondImp6,Geothermal,IID,WECC
SecondImp7,Geothermal,IID,WECC
SecondImp8,Geothermal,IID,WECC
SecondImp9,Geothermal,IID,WECC
SeeGen_1,Biomass,BCHA,WECC
SEGS_I_GEN1,CSP,CISC,WECC
SEGS_II_GEN1,CSP,CISC,WECC
SEGS_III_GEN1,CSP,CISC,WECC
SEGS_IV_GEN1,CSP,CISC,WECC
SEGS_IX_GEN1,CSP,CISC,WECC
SEGS_V_GEN1,CSP,CISC,WECC
SEGS_VI_GEN1,CSP,CISC,WECC
SEGS_VII_GEN1,CSP,CISC,WECC
SEGS_VIII_GEN1,CSP,CISC,WECC
SEKernRiverCgn1,Gas CT,CIPV,WECC
SEKernRiverCgn2,Gas CT,CIPV,WECC
SEKernRiverCgn3,Gas CT,CIPV,WECC
Seminoe_1,Hydro,WACM,WECC
Seminoe_2,Hydro,WACM,WECC
Seminoe_3,Hydro,WACM,WECC
Seneca,Biomass,BPAT,WECC
SentinelEnergyCTG1,Gas CT,CISC,WECC
SentinelEnergyCTG2,Gas CT,CISC,WECC
SentinelEnergyCTG3,Gas CT,CISC,WECC
SentinelEnergyCTG4,Gas CT,CISC,WECC
SentinelEnergyCTG5,Gas CT,CISC,WECC
SentinelEnergyCTG6,Gas CT,CISC,WECC
SentinelEnergyCTG7,Gas CT,CISC,WECC
SentinelEnergyCTG8,Gas CT,CISC,WECC
SepulvedaCanyon,Hydro,CISC,WECC
Seton_1,Hydro,BCHA,WECC
Seven_Mile_1,Hydro,BCHA,WECC
Seven_Mile_2,Hydro,BCHA,WECC
Seven_Mile_3,Hydro,BCHA,WECC
Seven_Mile_4,Hydro,BCHA,WECC
SevenMileHill1,Wind,PAWY,WECC
SevenMileHill2,Wind,PAWY,WECC
SevenSisters,PV,PAUT,WECC
SGS_Solar_PV1G,PV,TEPC,WECC
SGS_Solar_PV1H,PV,TEPC,WECC
Shasta_1,Hydro,CIPV,WECC
Shasta_2,Hydro,BANC,WECC
Shasta_3,Hydro,BANC,WECC
Shasta_4,Hydro,BANC,WECC
Shasta_5,Hydro,BANC,WECC
Shasta_River_1,Hydro,BANC,WECC
Shasta1,Biomass,CIPV,WECC
Shasta2,Biomass,CIPV,WECC
Shasta3,Biomass,CIPV,WECC
Shasta4,Biomass,CIPV,WECC
SHCG1-1,Gas CT,AESO,WECC
Sheep_Creek1,Hydro,BPAT,WECC
Sheerness_2_2,Coal,AESO,WECC
Sheerness1-1,Coal,AESO,WECC
ShepardEnrgyCC-Total,Gas CC,AESO,WECC
Sherritt_2_2,Gas CT,AESO,WECC
Sherritt_SOLAR3,Gas CT,AESO,WECC
Sherritt1-1,Gas CT,AESO,WECC
Shiloh_I,Wind,CIPB,WECC
Shiloh_III,Wind,CIPV,WECC
Shiloh_IV,Wind,CIPV,WECC
Shiloh_Wind2,Wind,CIPB,WECC
Shingle_Creek_1,Hydro,IPTV,WECC
ShoshnFalls2,Hydro,IPMV,WECC
ShoshnFalls3,Hydro,IPMV,WECC
Shoshone_1,Hydro,WACM,WECC
Shoshone_A,Hydro,PSCO,WECC
Shoshone_B,Hydro,PSCO,WECC
Shuswap_1,Hydro,BCHA,WECC
Shuswap_2,Hydro,BCHA,WECC
Shute_Creek021A,Gas CT,PAWY,WECC
Shute_Creek021B,Gas CT,PAWY,WECC
Shute_Creek021C,Gas CT,PAWY,WECC
Sierra_Pwr,Biomass,CISC,WECC
Sierra_SunTower,CSP,CISC,WECC
Sierra1,Hydro,CIPV,WECC
Sierra2,Hydro,CIPV,WECC
Silver_Lake,Hydro,PSCO,WECC
Silver_Sage,Wind,WACM,WECC
Silver_StatePV1,PV,NEVP,WECC
Silver_StatePV2,PV,NEVP,WECC
SilverhawkCC-Total,Gas CC,NEVP,WECC
SIMI_VALLEY,Biomass,CISC,WECC
Simi_Valley1,Biomass,CISC,WECC
Simi_Valley2,Biomass,CISC,WECC
Simplot_Leasing,Other,IPFE,WECC
SimpsonTacoma,Biomass,BPAT,WECC
Siphon1,Hydro,PACW,WECC
Siphon2,Hydro,PACW,WECC
Site_980_65,Hydro,CIPV,WECC
Site_C_G1_1,Hydro,BCHA,WECC
Site_C_G2_2,Hydro,BCHA,WECC
Site_C_G3_3,Hydro,BCHA,WECC
Site_C_G4_4,Hydro,BCHA,WECC
Site_C_G5_5,Hydro,BCHA,WECC
Site_C_G6_6,Hydro,BCHA,WECC
Skookum_Crk1,Hydro,BCHA,WECC
Skookum_Crk2,Hydro,BCHA,WECC
Skookumchuck1,Hydro,BPAT,WECC
Sky_Blue,PV,PNM,WECC
SLAB_CREEK,Hydro,BANC,WECC
Slab_Creek_1,Hydro,BANC,WECC
Slate_Creek,Hydro,PACW,WECC
Slide_Creek_1,Hydro,PACW,WECC
Sly_Creek_1,Hydro,CIPV,WECC
Smith_Falls1,Hydro,BPAT,WECC
Smith_Falls2,Hydro,BPAT,WECC
Smith_Falls3,Hydro,BPAT,WECC
SmithCreek,Hydro,PSEI,WECC
SMUD_PVF_37002,PV,BANC,WECC
SMUD_PVF_37005,PV,BANC,WECC
SMUD_PVF_37009,PV,BANC,WECC
SMUD_PVF_37021,PV,BANC,WECC
SMUD_PVF_38257,PV,BANC,WECC
SMUD_PVR_37003,RPV,BANC,WECC
SMUD_PVR_37009,RPV,BANC,WECC
SMUD_PVR_37012,RPV,BANC,WECC
SMUD_PVR_37013,RPV,BANC,WECC
SMUD_PVR_37028,RPV,BANC,WECC
SMUD_PVR_37520,RPV,BANC,WECC
SMUD_PVR_37524,RPV,BANC,WECC
SMUD_PVR_37544,RPV,BANC,WECC
SMUD_PVR_37548,RPV,BANC,WECC
SMUD_PVR_37558,RPV,BANC,WECC
Snake_River,Hydro,IPMV,WECC
SnDiegoStCC-Total,Gas CC,CISD,WECC
Snedigar_1,Hydro,IPMV,WECC
Snoqualmie1-1Repower,Hydro,PSEI,WECC
Snoqualmie1-2Repower,Hydro,PSEI,WECC
Snoqualmie1-3Repower,Hydro,PSEI,WECC
Snoqualmie1-4Repower,Hydro,PSEI,WECC
Snoqualmie1-5Repower,Hydro,PSEI,WECC
Snoqualmie2-6Repower,Hydro,PSEI,WECC
Snoqualmie2-7Repower,Hydro,PSEI,WECC
Snowflake,Biomass,AZPS,WECC
Soda_1,Hydro,PAID,WECC
Soda_2,Hydro,PAID,WECC
Soda_Springs_1,Hydro,PACW,WECC
SODER_W1_1,Wind,AESO,WECC
SODER_W2_1,Wind,AESO,WECC
Solana1,CSP,AZPS,WECC
Solana2,CSP,AZPS,WECC
SolanoSMUD1,Wind,CIPV,WECC
SolanoSMUD2,Wind,CIPV,WECC
SolanoSMUD2B,Wind,CIPV,WECC
SolanoSMUD3,Wind,CIPV,WECC
SolanoWind3,Wind,CIPV,WECC
Solar_(SRP)_1,PV,SRP,WECC
Solar_FIT_2013,PV,LDWP,WECC
Solar_FIT_2014,PV,LDWP,WECC
Solar_FIT_2015,PV,LDWP,WECC
Solar_FIT_2016,PV,LDWP,WECC
Solar_FIT_2017,PV,LDWP,WECC
Solar_FIT_2018,PV,LDWP,WECC
Solar_FIT_2019,PV,LDWP,WECC
Solar_FIT_2020,PV,LDWP,WECC
Solar_FIT_2021,PV,LDWP,WECC
Solar_FIT_2022,PV,LDWP,WECC
Solar_FIT_2023,PV,LDWP,WECC
Solar_FIT_2024,PV,LDWP,WECC
Solar_Ormat_1,CSP,IID,WECC
Solar_Owens2017,PV,LDWP,WECC
Solar_Owens2018,PV,LDWP,WECC
Solar_Owens2019,PV,LDWP,WECC
Solar_Owens2020,PV,LDWP,WECC
Solar_PV#02_S1B,PV,CISC,WECC
Solar_Voltaic_1,PV,SRP,WECC
Solar_Voltaic_2,PV,SRP,WECC
Solar_Voltaic_4,PV,SRP,WECC
SolarBasin2013,PV,LDWP,WECC
SolarBasin2014,PV,LDWP,WECC
SolarBasin2015,PV,LDWP,WECC
SolarBasin2016,PV,LDWP,WECC
SolarBasin2017,PV,LDWP,WECC
SolarBasin2018,PV,LDWP,WECC
SolarBasin2019,PV,LDWP,WECC
SolarBasin2020,PV,LDWP,WECC
SolarBasin2021,PV,LDWP,WECC
SolarGarden2014,PV,WACM,WECC
SolarGarden2015,PV,WACM,WECC
SolarRooftop_LA,PV,LDWP,WECC
SolarSB1-2013,PV,LDWP,WECC
SolarSB1-2014,PV,LDWP,WECC
SolarSB1-2015,PV,LDWP,WECC
SolarSB1-2016,PV,LDWP,WECC
SolarSB1-2017,PV,LDWP,WECC
SolarSB1-2018,PV,LDWP,WECC
SolarSB1-2019,PV,LDWP,WECC
SolarSB1-2020,PV,LDWP,WECC
SolarSB1-2021,PV,LDWP,WECC
SolarSB1-2022,PV,LDWP,WECC
SolarSB1-2023,PV,LDWP,WECC
SolarSB1-2024,PV,LDWP,WECC
SolarTurbinesInc,Gas CT,CISD,WECC
SolonBMGS,PV,TEPC,WECC
SolonPrairieFire,PV,TEPC,WECC
SolOrchard_1,CSP,IID,WECC
SonomaCaliforniaGeo,Geothermal,CIPV,WECC
SonomaCentralLF1+2,Biomass,CIPV,WECC
SonomaCountyBio,Biomass,CIPV,WECC
Sonora2,Biomass,CIPV,WECC
SoTreatmentCC-Total,Biomass,BPAT,WECC
South_1,Hydro,CIPV,WECC
South_Hurlburt3,Wind,BPAT,WECC
South_Hurlburt4,Wind,BPAT,WECC
SouthBelridge1,Gas CT,CIPV,WECC
SouthBelridge2,Gas CT,CIPV,WECC
SouthBelridge3,Gas CT,CIPV,WECC
SouthConsol,Hydro,SRP,WECC
SouthDryCreekHydro1,Hydro,NWMT,WECC
SouthForkTolt,Hydro,SCL,WECC
SouthPointCC-Total,Gas CC,WALC,WECC
SouthWind,Wind,CISC,WECC
SPACogenCC-Total,Gas CC,BANC,WECC
Spaulding_2_1,Hydro,CIPV,WECC
Spaulding_3_1,Hydro,CIPV,WECC
Spaulding1-1,Hydro,CIPV,WECC
Spectrum,PV,NEVP,WECC
Spicer_Meadow1,Hydro,CIPV,WECC
Spicer_Meadow2,Hydro,CIPV,WECC
Spicer_Meadow3,Hydro,CIPV,WECC
Spillimacheen_1,Hydro,BCHA,WECC
Spillimacheen_2,Hydro,BCHA,WECC
Spillimacheen_3,Hydro,BCHA,WECC
Spindle_Hill1,Gas CT,PSCO,WECC
Spindle_Hill2,Gas CT,PSCO,WECC
Spion_Kop,Wind,NWMT,WECC
SpiritMountain1,Hydro,WACM,WECC
Spokane1,Biomass,AVA,WECC
SPP_PVF_64054,PV,SPPC,WECC
SPP_PVF_64124,PV,SPPC,WECC
SPP_PVF_64379,PV,SPPC,WECC
SPP_PVF_64460,PV,SPPC,WECC
SPP_PVT_64379,PV,SPPC,WECC
Spray1_1,Hydro,AESO,WECC
Spray2_1,Hydro,AESO,WECC
SpreckelsSugarComp,Steam,IID,WECC
Spring_Canyon_1,Wind,PSCO,WECC
Spring_Creek_1,Hydro,CIPV,WECC
Spring_Creek_2,Hydro,BANC,WECC
Spring_Gap_1,Hydro,CIPV,WECC
Spring_Valley,Wind,SPPC,WECC
Springerville_1,Coal,TEPC,WECC
Springerville_2,Coal,TEPC,WECC
Springerville_3,Coal,TEPC,WECC
Springerville_4,Coal,TEPC,WECC
SpringervillePV1,PV,TEPC,WECC
SpringervillePV2,PV,TEPC,WECC
Springs1,Gas CT,CISC,WECC
Springs2,Gas CT,CISC,WECC
Springs3,Gas CT,CISC,WECC
Springs4,Gas CT,CISC,WECC
Springville,Hydro,CISC,WECC
Sprott_FortGT_2,Gas CT,AESO,WECC
SPVP005Redlands,PV,CISC,WECC
SPVP007Redlands,PV,CISC,WECC
SPVP010_1,PV,CISC,WECC
SPVP015_1,PV,CISC,WECC
SPVP023_1,PV,CISC,WECC
Squamish,Biomass,BCHA,WECC
SRI_Int_Cgn,Gas CT,CIPB,WECC
SRP_Gas_Peaker1,Gas CT,SRP,WECC
SRP_Gas_Peaker2,Gas CT,SRP,WECC
SRP_Gas_Peaker3,Gas CT,SRP,WECC
SRP_Gas_Peaker4,Gas CT,SRP,WECC
SS_Creek,Hydro,BCHA,WECC
St.Johns,Hydro,CISC,WECC
St_George1,Other,PAUT,WECC
St_George2,Other,PAUT,WECC
St_Marys_Dam,Hydro,AESO,WECC
Stagecoach,Hydro,PSCO,WECC
Stampede_1,Hydro,CIPV,WECC
Stampede_2,Hydro,CIPV,WECC
STANDBY_AGG._3,Other,TPWR,WECC
Stanislaus_HC1,Hydro,CIPV,WECC
StanislausEnrgy,Biomass,CIPV,WECC
Stanton_1,PV,EPE,WECC
Star_Point,Wind,BPAT,WECC
Starwood1,Gas CT,CIPV,WECC
Starwood2,Gas CT,CIPV,WECC
Stave_Falls_1,Hydro,BCHA,WECC
Stave_Falls_2,Hydro,BCHA,WECC
Steamboat2-1,Geothermal,SPPC,WECC
Steamboat2-2,Geothermal,SPPC,WECC
Steamboat3-1,Geothermal,SPPC,WECC
Steamboat3-2,Geothermal,SPPC,WECC
StewartMountain,Hydro,SRP,WECC
Stillwater1,PV,SPPC,WECC
Stillwater1_1,Geothermal,SPPC,WECC
Stillwater1-2,Geothermal,SPPC,WECC
Stillwater2_1,Geothermal,SPPC,WECC
Stillwater2_2,Geothermal,SPPC,WECC
Stokke1,Hydro,BCHA,WECC
Stokke2,Hydro,BCHA,WECC
Stone_Creek_1,Hydro,PGE,WECC
Stone_Drop_1,Hydro,BANC,WECC
StonyGorge1,Hydro,CIPV,WECC
StonyGorge2,Hydro,CIPV,WECC
Strathcona_1,Hydro,BCHA,WECC
Strathcona_2,Hydro,BCHA,WECC
StrawberryCreek1,Hydro,WAUW,WECC
StrawberryCreek2,Hydro,WAUW,WECC
StrawberryCreek3,Hydro,WAUW,WECC
Strontia1,Hydro,PSCO,WECC
Strontia2,Hydro,PSCO,WECC
Stroud,PV,CIPV,WECC
Sugarloaf,Hydro,PSCO,WECC
Sullivan_1,Hydro,PGE,WECC
Sullivan_10,Hydro,PGE,WECC
Sullivan_11,Hydro,PGE,WECC
Sullivan_12,Hydro,PGE,WECC
Sullivan_13,Hydro,PGE,WECC
Sullivan_2,Hydro,PGE,WECC
Sullivan_3,Hydro,PGE,WECC
Sullivan_4,Hydro,PGE,WECC
Sullivan_5,Hydro,PGE,WECC
Sullivan_6,Hydro,PGE,WECC
Sullivan_7,Hydro,PGE,WECC
Sullivan_8,Hydro,PGE,WECC
Sullivan_9,Hydro,PGE,WECC
SumasPowerCC-Total,Gas CC,PSEI,WECC
Summer_Falls1,Hydro,TPWR,WECC
Summer_Falls2,Hydro,TPWR,WECC
SummerviewG1,Wind,AESO,WECC
SummerviewG2,Wind,AESO,WECC
SummerviewG3,Wind,AESO,WECC
SummerviewG4,Wind,AESO,WECC
SummitG1,Gas CT,AESO,WECC
SummitG2,Gas CT,AESO,WECC
SummitG3,Gas CT,AESO,WECC
SunCity,PV,CIPV,WECC
Suncor1,Gas CT,AESO,WECC
Suncor2,Gas CT,AESO,WECC
SundanceAB3,Coal,AESO,WECC
SundanceAB4,Coal,AESO,WECC
SundanceAB5,Coal,AESO,WECC
SundanceAB6,Coal,AESO,WECC
SundanceAB-CC-Total,Gas CC,AESO,WECC
SundanceAZ01,Gas CT,AZPS,WECC
SundanceAZ02,Gas CT,AZPS,WECC
SundanceAZ03,Gas CT,AZPS,WECC
SundanceAZ04,Gas CT,AZPS,WECC
SundanceAZ05,Gas CT,AZPS,WECC
SundanceAZ06,Gas CT,AZPS,WECC
SundanceAZ07,Gas CT,AZPS,WECC
SundanceAZ08,Gas CT,AZPS,WECC
SundanceAZ09,Gas CT,AZPS,WECC
SundanceAZ10,Gas CT,AZPS,WECC
SunE_EPE1,PV,EPE,WECC
SunE_EPE2,PV,EPE,WECC
Sunnyside_Cgn,Coal,PAUT,WECC
SunPeak_Solar_1,PV,IID,WECC
SunPeak5657,Gas CT,NEVP,WECC
SunPeak5658,Gas CT,NEVP,WECC
SunPeak5659,Gas CT,NEVP,WECC
SunriseCC-Total,Gas CC,CIPV,WECC
SunsetReservoir,PV,CIPB,WECC
SunshineCO,Hydro,PSCO,WECC
SurpriseLandfil,Biomass,AZPS,WECC
SutterEnergyCC-Total,Gas CC,CIPV,WECC
Swan_Falls_1,Hydro,IPTV,WECC
Swan_Falls_2,Hydro,IPTV,WECC
SwanHillsSagCC,Gas CC,AESO,WECC
SwanHillsSagCT,Other,AESO,WECC
SwaukValleyRanchWind,Wind,PSEI,WECC
Swift_1_HY11,Hydro,PACW,WECC
Swift_1_HY12,Hydro,PACW,WECC
Swift_1_HY13,Hydro,PACW,WECC
Swift_2_21,Hydro,PACW,WECC
Swift_2_22,Hydro,PACW,WECC
SWJuniorHigh1,PV,AZPS,WECC
Sycamore_CgnAB,CHP-QF,CISC,WECC
Sycamore_CgnBG,CHP-QF,CISC,WECC
Sycamore_CgnCG,CHP-QF,CISC,WECC
Sycamore_CgnDG,CHP-QF,CISC,WECC
Sycamore1,Biomass,CISD,WECC
Sycamore1-2,Biomass,CISD,WECC
Sycamore1-2A,Biomass,CISD,WECC
Sycamore1-3,Biomass,CISD,WECC
Sycamore1A,Biomass,CISD,WECC
SygitowiczCreek,Hydro,PSEI,WECC
SyncrudeCC-Total,Gas CC,AESO,WECC
TABER_WG1_1,Wind,AESO,WECC
TABER_WG2_2,Wind,AESO,WECC
TableMountainQF,Hydro,CIPV,WECC
Tacoma_1,Hydro,PSCO,WECC
Tacoma_2,Hydro,PSCO,WECC
Taft_Cgn1,Gas CT,CIPV,WECC
Taft_Cgn2,Gas CT,CIPV,WECC
Taft_Cgn3,Gas CT,CIPV,WECC
Taft_Cgn4,Gas CT,CIPV,WECC
Tajiguas,Biomass,CISC,WECC
Tamarack,Biomass,IPTV,WECC
Taylor_Draw,Hydro,PSCO,WECC
TaylorHydro,Hydro,AESO,WECC
TaylorWind1_1,Wind,AESO,WECC
TaylorWind2_2,Wind,AESO,WECC
TaylorWind3_3,Wind,AESO,WECC
TCC-1,PV,TEPC,WECC
TehachapiWind-1e,Wind,CISC,WECC
TehachapiWind-2-1,Wind,CISC,WECC
TehachapiWind-2-2,Wind,CISC,WECC
TehachapiWind-2p,Wind,CISC,WECC
Temescal_1,Hydro,CISC,WECC
TEP_Warehouse_1,PV,TEPC,WECC
TermoMexiCC-Total,Gas CC,CISD,WECC
Tesla_1,Hydro,WACM,WECC
TESLA_QF,Hydro,CIPV,WECC
TesoroCgn1,Gas CT,PAUT,WECC
TesoroCgn2,Gas CT,PAUT,WECC
TesoroICs,Other,PSEI,WECC
TexacoExplorAgg,Gas CT,CISC,WECC
TGP_1,Geothermal,SPPC,WECC
The_Dalles_1,Hydro,BPAT,WECC
The_Dalles_10,Hydro,BPAT,WECC
The_Dalles_11,Hydro,BPAT,WECC
The_Dalles_12,Hydro,BPAT,WECC
The_Dalles_13,Hydro,BPAT,WECC
The_Dalles_14,Hydro,BPAT,WECC
The_Dalles_15,Hydro,BPAT,WECC
The_Dalles_16,Hydro,BPAT,WECC
The_Dalles_17,Hydro,BPAT,WECC
The_Dalles_18,Hydro,BPAT,WECC
The_Dalles_19,Hydro,BPAT,WECC
The_Dalles_2,Hydro,BPAT,WECC
The_Dalles_20,Hydro,BPAT,WECC
The_Dalles_21,Hydro,BPAT,WECC
The_Dalles_22,Hydro,BPAT,WECC
The_Dalles_3,Hydro,BPAT,WECC
The_Dalles_4,Hydro,BPAT,WECC
The_Dalles_5,Hydro,BPAT,WECC
The_Dalles_6,Hydro,BPAT,WECC
The_Dalles_7,Hydro,BPAT,WECC
The_Dalles_8,Hydro,BPAT,WECC
The_Dalles_9,Hydro,BPAT,WECC
The_Dalles_F1,Hydro,BPAT,WECC
The_Dalles_F2,Hydro,BPAT,WECC
ThermalEnrgyDev,Biomass,CIPV,WECC
Thermalito_1,Hydro,CIPV,WECC
Thermalito_2,Storage,CIPV,WECC
Thermalito_3,Storage,CIPV,WECC
Thermalito_4,Storage,CIPV,WECC
ThermalitoDiverson,Hydro,CIPV,WECC
ThermoGreeley1,Gas CC,PSCO,WECC
Thompson_Falls1,Hydro,NWMT,WECC
Thompson_Falls2,Hydro,NWMT,WECC
Thompson_Falls3,Hydro,NWMT,WECC
Thompson_Falls4,Hydro,NWMT,WECC
Thompson_Falls5,Hydro,NWMT,WECC
Thompson_Falls6,Hydro,NWMT,WECC
Thompson_Falls7,Hydro,NWMT,WECC
ThousandSpring1,Hydro,IPMV,WECC
ThousandSpring2,Hydro,IPMV,WECC
ThousandSpring3,Hydro,IPMV,WECC
ThousandSprings,Wind,IPMV,WECC
Three_Sisters_1,Hydro,AESO,WECC
ThreeForksWater,Hydro,CIPV,WECC
THUMS_GEN1,Gas CT,CISC,WECC
