name,TypeSpecific,Type,Region,Zone
HarquahalaCC1-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,AZ
HarquahalaCC2-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,AZ
HarquahalaCC3-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,AZ
Harry_Allen_GT1,CT-NatGas-Aero,Gas CT,NEVP,NV
Harry_Allen_GT4,CT-NatGas-Aero,Gas CT,NEVP,NV
HarryAllenCC-Total,CCWhole-NatGas-Industrial,Gas CC,NEVP,NV
Hartland_LF_1,Bio-ST,Biomass,BCHA,CAN
Hartzog_1,CT-NatGas-Aero,Gas CT,WACM,COWY
Hartzog_2,CT-NatGas-Aero,Gas CT,WACM,COWY
Hartzog_3,CT-NatGas-Aero,Gas CT,WACM,COWY
Harvest_Wind,WT-Onshore,Wind,BPAT,PNW
Hatch_Solar_EC,SolarPV-Tracking,PV,EPE,NM
Hatchet_Creek,Hydro_FixedDispatch,Hydro,CIPV,CA
Hatchet_Ridge,WT-Onshore,Wind,CIPV,CA
HatCreek1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
HatCreek2,HydroRPS_FixedDispatch,Hydro,CIPV,CA
HatCreekSmlAgg1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
HatCreekSmlAgg2,HydroRPS_FixedDispatch,Hydro,CIPV,CA
HatCreekSmlAgg3,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Hauer_Creek_1,Hydro_ZeroK,Hydro,BCHA,CAN
Hauser_HAU1,Hydro,Hydro,NWMT,MT
Hauser_HAU2,Hydro,Hydro,NWMT,MT
Hauser_HAU3,Hydro,Hydro,NWMT,MT
Hauser_HAU4,Hydro,Hydro,NWMT,MT
Hauser_HAU5,Hydro,Hydro,NWMT,MT
Hauser_HAU6,Hydro,Hydro,NWMT,MT
Hay_Canyon,WT-Onshore,Wind,BPAT,PNW
Hayden_1,ST-Coal,Coal,PSCO,COWY
Hayden_2,Coal,Coal,WACM,COWY
Haynes_11,CT-NatGas-Industrial,Gas CT,LDWP,CA
Haynes_12,CT-NatGas-Industrial,Gas CT,LDWP,CA
Haynes_13,CT-NatGas-Industrial,Gas CT,LDWP,CA
Haynes_14,CT-NatGas-Industrial,Gas CT,LDWP,CA
Haynes_15,CT-NatGas-Industrial,Gas CT,LDWP,CA
Haynes_16,CT-NatGas-Industrial,Gas CT,LDWP,CA
Haynes_2,ST-NatGas,Other,LDWP,CA
HaynesCC-Total,CCWhole-NatGas-Industrial,Gas CC,LDWP,CA
Haypress_LGEN,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Haypress_UGEN,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Hazelton_B1,Hydro_ZeroK,Hydro,IPMV,PNW
Hazelton_B2,Hydro_ZeroK,Hydro,IPMV,PNW
Headgate_Rock_1,Hydro,Hydro,WALC,AZ
Headgate_Rock_2,Hydro,Hydro,WALC,AZ
Headgate_Rock_3,Hydro,Hydro,WALC,AZ
HeartMountain,Hydro_ZeroK,Hydro,WACM,COWY
HeberGeo1,Geo-ST,Geothermal,IID,CA
HeberGeo2,Geo-BinaryCycle,Geothermal,IID,CA
HeberGeo3,Geo-BinaryCycle,Geothermal,IID,CA
Hell_Hole,Hydro_FixedDispatch,Hydro,CIPV,CA
Hellroaring1,Hydro_FixedDispatch,Hydro,BPAT,PNW
Hellroaring2,Hydro_FixedDispatch,Hydro,BPAT,PNW
Hells_Canyon_1,Hydro,Hydro,IPTV,PNW
Hells_Canyon_2,Hydro,Hydro,IPTV,PNW
Hells_Canyon_3,Hydro,Hydro,IPTV,PNW
HelmsPS1,PS-Hydro,Storage,CIPV,CA
HelmsPS2,PS-Hydro,Storage,CIPV,CA
HelmsPS3,PS-Hydro,Storage,CIPV,CA
Henrietta1,CT-NatGas-Aero,Gas CT,CIPV,CA
Henrietta2,CT-NatGas-Aero,Gas CT,CIPV,CA
HermistnCC-Total,CCWhole-NatGas-Industrial,Gas CC,BPAT,PNW
HermistnGenCC1-Total,CCWhole-NatGas-Industrial,Gas CC,PACW,PNW
HermistnGenCC2-Total,CCWhole-NatGas-Industrial,Gas CC,PACW,PNW
Hickman_1,HydroRPS,Hydro,TIDC,CA
Hickman_2,HydroRPS,Hydro,BANC,CA
HiddenHollow1,Bio-ICE,Biomass,IPTV,PNW
HiddenHollow2,Bio-ICE,Biomass,IPTV,PNW
HigginsCC-Total,CCWhole-NatGas-Industrial,Gas CC,NEVP,NV
High_Mesa,WT-Onshore,Wind,IPTV,PNW
High_Plains,WT-Onshore,Wind,PAWY,COWY
HighDesertCC-Total,CCWhole-NatGas-Industrial,Gas CC,CISC,CA
Highlands_Wind,WT-Onshore,Wind,WACM,COWY
HighLonesomMesa,WT-Onshore,Wind,PNM,NM
HighSierra1,CT-NatGas-Aero,CHP-QF,CIPV,CA
HighSierra2,CT-NatGas-Aero,Gas CT,CIPV,CA
HighWinds1,WT-Onshore,Wind,CIPB,CA
HighWinds2,WT-Onshore,Wind,CIPV,CA
HighwoodGenStation,CT-NatGas-Aero,Gas CT,NWMT,MT
Hillcrest_PS,Hydro_ZeroK,Hydro,PSCO,COWY
HillsCreek1,Hydro_FixedDispatch,Hydro,BPAT,PNW
HillsCreek2,Hydro_FixedDispatch,Hydro,BPAT,PNW
HLPwrGEN1,Bio-ST,Biomass,CIPV,CA
Holter_HOL1,Hydro_ZeroK,Hydro,NWMT,MT
Holter_HOL2,Hydro_ZeroK,Hydro,NWMT,MT
Holter_HOL3,Hydro_ZeroK,Hydro,NWMT,MT
Holter_HOL4,Hydro_ZeroK,Hydro,NWMT,MT
HooleyDigester1,Bio-ICE,Biomass,BPAT,PNW
HooleyDigester2,Bio-ICE,Biomass,BPAT,PNW
Hoover_Dam_A1,Hydro,Hydro,WALC,AZ
Hoover_Dam_A2,Hydro,Hydro,WALC,AZ
Hoover_Dam_A3,Hydro,Hydro,WALC,AZ
Hoover_Dam_A4,Hydro,Hydro,WALC,AZ
Hoover_Dam_A5,Hydro,Hydro,WALC,AZ
Hoover_Dam_A6,Hydro,Hydro,WALC,AZ
Hoover_Dam_A7,Hydro,Hydro,WALC,AZ
Hoover_Dam_A8,Hydro,Hydro,WALC,AZ
Hoover_Dam_A9,Hydro,Hydro,WALC,AZ
Hoover_Dam_N1,Hydro,Hydro,NEVP,NV
Hoover_Dam_N2,Hydro,Hydro,NEVP,NV
Hoover_Dam_N3,Hydro,Hydro,NEVP,NV
Hoover_Dam_N4,Hydro,Hydro,NEVP,NV
Hoover_Dam_N5,Hydro,Hydro,NEVP,NV
Hoover_Dam_N6,Hydro,Hydro,NEVP,NV
Hoover_Dam_N7,Hydro,Hydro,NEVP,NV
Hoover_Dam_N8,Hydro,Hydro,NEVP,NV
HopkinsRidge1,WT-Onshore,Wind,BPAT,PNW
HopkinsRidge2,WT-Onshore,Wind,BPAT,PNW
HorizonCC-Total,CCWhole-NatGas-Aero,Gas CC,AESO,CAN
Horse_Mesa_HM1,Hydro_FixedDispatch,Hydro,SRP,AZ
Horse_Mesa_HM2,Hydro_FixedDispatch,Hydro,SRP,AZ
Horse_Mesa_HM3,Hydro_FixedDispatch,Hydro,SRP,AZ
Horse_Mesa_HM4,PS-Hydro,Storage,SRP,AZ
HorseButteWind1,WT-Onshore,Wind,BPAT,PNW
HorseshoBendHY1,Hydro_ZeroK,Hydro,IPTV,PNW
HorseshoBendHY2,Hydro_ZeroK,Hydro,IPTV,PNW
HorseshoBendW1,WT-Onshore,Wind,BPAT,PNW
HorseshoBendW2,WT-Onshore,Wind,BPAT,PNW
HorseshoBendWP,WT-Onshore,Wind,NWMT,MT
Horseshoe1_HY1,Hydro,Hydro,AESO,CAN
Horseshoe2_HY2,Hydro,Hydro,AESO,CAN
Horseshoe3_HY3,Hydro,Hydro,AESO,CAN
Horseshoe4_HY4,Hydro,Hydro,AESO,CAN
HotSpringsWind,WT-Onshore,Wind,IPTV,PNW
HudsonRanchPwr2,Geo-BinaryCycle,Geothermal,IID,CA
Humboldt_QF,Hydro_FixedDispatch,Hydro,CIPV,CA
HumboldtBayIC01,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC02,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC03,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC04,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC05,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC06,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC07,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC08,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC09,ICE-NatGas,Steam,CIPV,CA
HumboldtBayIC10,ICE-NatGas,Steam,CIPV,CA
Hungry_Horse_1,Hydro_FixedDispatch,Hydro,BPAT,PNW
Hungry_Horse_2,Hydro_FixedDispatch,Hydro,BPAT,PNW
Hungry_Horse_3,Hydro_FixedDispatch,Hydro,BPAT,PNW
Hungry_Horse_4,Hydro_FixedDispatch,Hydro,BPAT,PNW
Hunter_1,ST-Coal,Coal,PAUT,UT
Hunter_2,ST-Coal,Coal,PAUT,UT
Hunter_3,ST-Coal,Coal,PAUT,UT
Huntington_1,ST-Coal,Coal,PAUT,UT
